"","series","year","cong_session","start_date","end_date","middle_date","president","pres_lastname","pres_party","tot_series","tot_series_rep","per_rep_approval","per_rep_approval_w","avg_rep_approval","avg_rep_approval_w","tot_series_dem","per_dem_approval","per_dem_approval_w","avg_dem_approval","avg_dem_approval_w","tot_series_ind","per_ind_approval","per_ind_approval_w","avg_ind_approval","avg_ind_approval_w","avg_inparty_approval","avg_inparty_approval_w","avg_outparty_approval","avg_outparty_approval_w","per_inparty_approval","per_inparty_approval_w","per_outparty_approval_w","avg_approval_diff","avg_approval_diff_w","per_approval_diff","per_approval_diff_w","crisno_during","during_crisis","num_crisis","crisname_during","crisis_closest_pre","crisis_closest_post_start","crisis_closest_post_end","session_startyr","session_endyr","rep_pres","majority_senate","majority_house","divided_leg","divided_gov","pres_support_house","pres_support_senate","nominate_president","nominate_house_median","nominate_senate_median","bicameral_distance","pres_house_distance","pres_senate_distance","nominate_house_dem","nominate_house_rep","polarization_house","nominate_senate_dem","nominate_senate_rep","polarization_senate","polarization_house_lag","polarization_senate_lag","polarization_avg","polarization_avg_lag","election_no","pres_election_date","election_year","perchange_dispinc","unemployment_rate","mid_closest_pre","during_mid","eisenhower","kennedy","johnson","nixon","ford","carter","reagan","bush1","clinton","bush2","obama"
"31","1955-0542",1955,84,-1807,-1802,1955-01-22,"Dwight D. Eisenhower","Eisenhower","R",1466,475,0.91578947368421,0.91516523612173,0.884210526315789,0.883607814186498,679,0.533136966126657,0.532773559328734,0.234167893961708,0.234008276058753,312,0.698717948717949,0.698241675511385,0.583333333333333,0.582935710748037,0.884210526315789,0.883607814186498,0.234167893961708,0.234008276058753,0.91578947368421,0.91516523612173,0.532773559328734,0.650042632354081,0.649599538127745,0.383015914355477,0.382391676792996,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,6.6,5,0,0,1,0,0,0,0,0,0,0,0,0,0
"32","1955-0543",1955,84,-1786,-1781,1955-02-12,"Dwight D. Eisenhower","Eisenhower","R",1585,477,0.89937106918239,0.89937106918239,0.861635220125786,0.861635220125786,810,0.603703703703704,0.603703703703704,0.366666666666667,0.366666666666667,298,0.761744966442953,0.761744966442953,0.657718120805369,0.657718120805369,0.861635220125786,0.861635220125786,0.366666666666667,0.366666666666667,0.89937106918239,0.89937106918239,0.603703703703704,0.49496855345912,0.49496855345912,0.295667365478686,0.295667365478686,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,6.6,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0
"33","1955-0544",1955,84,-1765,-1760,1955-03-05,"Dwight D. Eisenhower","Eisenhower","R",1319,423,0.879432624113475,0.878766387912399,0.815602836879433,0.81498495653166,496,0.536290322580645,0.535884042420695,0.23991935483871,0.239737597925048,400,0.7275,0.726948864161968,0.6125,0.612035985291004,0.815602836879433,0.81498495653166,0.23991935483871,0.239737597925048,0.879432624113475,0.878766387912399,0.535884042420695,0.575683482040723,0.575247358606612,0.34354858169278,0.342882345491704,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,6.6,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0
"34","1955-0545",1955,84,-1744,-1739,1955-03-26,"Dwight D. Eisenhower","Eisenhower","R",1629,478,0.866108786610879,0.865577419682028,0.792887029288703,0.792400584684755,741,0.489878542510121,0.490926696543108,0.161943319838057,0.16319266560911,410,0.660975609756098,0.660570094207438,0.468292682926829,0.46800538039789,0.792887029288703,0.792400584684755,0.161943319838057,0.16319266560911,0.866108786610879,0.865577419682028,0.490926696543108,0.630943709450646,0.629207919075645,0.375182090067771,0.37465072313892,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,6.6,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0
"35","1955-0546",1955,84,-1723,-1718,1955-04-16,"Dwight D. Eisenhower","Eisenhower","R",1531,485,0.884536082474227,0.884536082474227,0.845360824742268,0.845360824742268,676,0.576923076923077,0.576923076923077,0.359467455621302,0.359467455621302,370,0.656756756756757,0.656756756756757,0.524324324324324,0.524324324324324,0.845360824742268,0.845360824742268,0.359467455621302,0.359467455621302,0.884536082474227,0.884536082474227,0.576923076923077,0.485893369120966,0.485893369120966,0.30761300555115,0.30761300555115,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,9.2,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0
"36","1955-0547",1955,84,-1695,-1690,1955-05-14,"Dwight D. Eisenhower","Eisenhower","R",1501,460,0.893478260869565,0.89169606708962,0.86304347826087,0.861321991811628,659,0.517450682852807,0.517932963660708,0.247344461305008,0.248365514737883,382,0.68586387434555,0.689720961435927,0.554973821989529,0.559091991467002,0.86304347826087,0.861321991811628,0.247344461305008,0.248365514737883,0.893478260869565,0.89169606708962,0.517932963660708,0.615699016955862,0.612956477073745,0.375545297208858,0.373763103428912,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,9.2,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0
"37","1955-0548",1955,84,-1673,-1668,1955-06-05,"Dwight D. Eisenhower","Eisenhower","R",1462,407,0.916461916461916,0.916461916461916,0.884520884520885,0.884520884520885,644,0.532608695652174,0.532608695652174,0.259316770186335,0.259316770186335,411,0.746958637469586,0.746958637469586,0.647201946472019,0.647201946472019,0.884520884520885,0.884520884520885,0.259316770186335,0.259316770186335,0.916461916461916,0.916461916461916,0.532608695652174,0.625204114334549,0.625204114334549,0.383853220809742,0.383853220809742,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,9.2,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0
"38","1955-0549",1955,84,-1652,-1647,1955-06-26,"Dwight D. Eisenhower","Eisenhower","R",1590,501,0.868263473053892,0.868263473053892,0.82435129740519,0.82435129740519,667,0.518740629685157,0.518740629685157,0.272863568215892,0.272863568215892,422,0.66824644549763,0.66824644549763,0.542654028436019,0.542654028436019,0.82435129740519,0.82435129740519,0.272863568215892,0.272863568215892,0.868263473053892,0.868263473053892,0.518740629685157,0.551487729189298,0.551487729189298,0.349522843368735,0.349522843368735,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,9.2,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0
"39","1955-0550",1955,84,-1632,-1627,1955-07-16,"Dwight D. Eisenhower","Eisenhower","R",1397,426,0.927230046948357,0.927230046948357,0.884976525821596,0.884976525821596,620,0.569354838709677,0.569354838709677,0.27741935483871,0.27741935483871,351,0.752136752136752,0.752136752136752,0.618233618233618,0.618233618233618,0.884976525821596,0.884976525821596,0.27741935483871,0.27741935483871,0.927230046948357,0.927230046948357,0.569354838709677,0.607557170982887,0.607557170982887,0.357875208238679,0.357875208238679,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,7.6,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0
"40","1955-0551",1955,84,-1611,-1606,1955-08-06,"Dwight D. Eisenhower","Eisenhower","R",1502,483,0.927536231884058,0.927536231884058,0.904761904761905,0.904761904761905,696,0.637931034482759,0.637931034482759,0.456896551724138,0.456896551724138,323,0.724458204334365,0.724458204334365,0.622291021671827,0.622291021671827,0.904761904761905,0.904761904761905,0.456896551724138,0.456896551724138,0.927536231884058,0.927536231884058,0.637931034482759,0.447865353037767,0.447865353037767,0.289605197401299,0.289605197401299,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,7.6,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"41","1955-0552",1955,84,-1590,-1585,1955-08-27,"Dwight D. Eisenhower","Eisenhower","R",1498,469,0.914712153518124,0.913492516668112,0.880597014925373,0.879422865696807,681,0.533039647577093,0.532328916016129,0.254038179148311,0.253699455842398,348,0.741379310344828,0.743260519600463,0.649425287356322,0.651429104051371,0.880597014925373,0.879422865696807,0.254038179148311,0.253699455842398,0.914712153518124,0.913492516668112,0.532328916016129,0.626558835777062,0.62572340985441,0.382383237501994,0.381163600651983,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,7.6,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"42","1955-0553",1955,84,-1569,-1564,1955-09-17,"Dwight D. Eisenhower","Eisenhower","R",1451,464,0.920258620689655,0.919624809432646,0.875,0.874397359788418,612,0.514705882352941,0.514351388110834,0.204248366013072,0.202474832145217,375,0.754666666666667,0.754146903832754,0.690666666666667,0.690190982659658,0.875,0.874397359788418,0.204248366013072,0.202474832145217,0.920258620689655,0.919624809432646,0.514351388110834,0.670751633986928,0.671922527643201,0.405907232578821,0.405273421321812,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,7.6,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0
"43","1955-0556",1955,84,-1506,-1501,1955-11-19,"Dwight D. Eisenhower","Eisenhower","R",1544,495,0.925252525252525,0.924653658481559,0.894949494949495,0.894370241719063,713,0.664796633941094,0.665767963186721,0.457223001402525,0.458328682025385,336,0.794642857142857,0.794128527066537,0.681547619047619,0.681106489506506,0.894949494949495,0.894370241719063,0.457223001402525,0.458328682025385,0.925252525252525,0.924653658481559,0.665767963186721,0.43772649354697,0.436041559693678,0.259484562065804,0.258885695294838,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,4.7,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0
"44","1955-0557",1955,84,-1485,-1480,1955-12-10,"Dwight D. Eisenhower","Eisenhower","R",1433,474,0.907172995780591,0.907172995780591,0.871308016877637,0.871308016877637,599,0.602671118530885,0.602671118530885,0.373956594323873,0.373956594323873,360,0.772222222222222,0.772222222222222,0.686111111111111,0.686111111111111,0.871308016877637,0.871308016877637,0.373956594323873,0.373956594323873,0.907172995780591,0.907172995780591,0.602671118530885,0.497351422553764,0.497351422553764,0.304501877249706,0.304501877249706,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,57.2,73.4,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,NA,NA,0,4.7,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0
"45","1956-0558",1956,84,-1456,-1451,1956-01-08,"Dwight D. Eisenhower","Eisenhower","R",1383,369,0.902439024390244,0.90113586478117,0.872628726287263,0.871368613992603,729,0.659807956104252,0.66022492714216,0.484224965706447,0.484895485909387,285,0.821052631578947,0.823370702434004,0.729824561403509,0.732274369398753,0.872628726287263,0.871368613992603,0.484224965706447,0.484895485909387,0.902439024390244,0.90113586478117,0.66022492714216,0.388403760580816,0.386473128083216,0.242214097248084,0.24091093763901,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,4.1,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0
"46","1956-0559",1956,84,-1436,-1431,1956-01-28,"Dwight D. Eisenhower","Eisenhower","R",1545,490,0.928571428571429,0.928571428571429,0.895918367346939,0.895918367346939,610,0.60327868852459,0.60327868852459,0.355737704918033,0.355737704918033,445,0.797752808988764,0.797752808988764,0.689887640449438,0.689887640449438,0.895918367346939,0.895918367346939,0.355737704918033,0.355737704918033,0.928571428571429,0.928571428571429,0.60327868852459,0.540180662428906,0.540180662428906,0.325292740046838,0.325292740046838,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,4.1,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0
"47","1956-0560",1956,84,-1415,-1410,1956-02-18,"Dwight D. Eisenhower","Eisenhower","R",2031,652,0.929447852760736,0.929447852760736,0.909509202453988,0.909509202453988,880,0.582954545454546,0.582954545454546,0.297727272727273,0.297727272727273,499,0.783567134268537,0.783567134268537,0.691382765531062,0.691382765531062,0.909509202453988,0.909509202453988,0.297727272727273,0.297727272727273,0.929447852760736,0.929447852760736,0.582954545454546,0.611781929726715,0.611781929726715,0.346493307306191,0.346493307306191,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,4.1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"48","1956-0561",1956,84,-1394,-1389,1956-03-10,"Dwight D. Eisenhower","Eisenhower","R",1959,691,0.947901591895803,0.947901591895803,0.936324167872648,0.936324167872648,855,0.519298245614035,0.519298245614035,0.196491228070175,0.196491228070175,413,0.753026634382567,0.753026634382567,0.624697336561743,0.624697336561743,0.936324167872648,0.936324167872648,0.196491228070175,0.196491228070175,0.947901591895803,0.947901591895803,0.519298245614035,0.739832939802473,0.739832939802473,0.428603346281768,0.428603346281768,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,4.1,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0
"49","1956-0562",1956,84,-1373,-1368,1956-03-31,"Dwight D. Eisenhower","Eisenhower","R",2000,670,0.952238805970149,0.952238805970149,0.932835820895522,0.932835820895522,952,0.55672268907563,0.55672268907563,0.257352941176471,0.257352941176471,378,0.748677248677249,0.748677248677249,0.626984126984127,0.626984126984127,0.932835820895522,0.932835820895522,0.257352941176471,0.257352941176471,0.952238805970149,0.952238805970149,0.55672268907563,0.675482879719052,0.675482879719052,0.395516116894519,0.395516116894519,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,4.1,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0
"50","1956-0563",1956,84,-1352,-1347,1956-04-21,"Dwight D. Eisenhower","Eisenhower","R",1997,669,0.895366218236173,0.897008211801583,0.856502242152466,0.858202532089701,898,0.510022271714922,0.509257232957003,0.174832962138085,0.174570710860807,430,0.730232558139535,0.731459294640741,0.609302325581395,0.610710458700047,0.856502242152466,0.858202532089701,0.174832962138085,0.174570710860807,0.895366218236173,0.897008211801583,0.509257232957003,0.681669280014382,0.683631821228894,0.38610898527917,0.38775097884458,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,3.8,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0
"51","1956-0564",1956,84,-1331,-1326,1956-05-12,"Dwight D. Eisenhower","Eisenhower","R",1933,629,0.922098569157393,0.92162177937967,0.896661367249603,0.896197730293335,819,0.511599511599512,0.511334978689932,0.213675213675214,0.212344358692239,485,0.68659793814433,0.686242918746988,0.560824742268041,0.560534756453996,0.896661367249603,0.896197730293335,0.213675213675214,0.212344358692239,0.922098569157393,0.92162177937967,0.511334978689932,0.682986153574389,0.683853371601095,0.410763590467461,0.410286800689738,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,3.8,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"52","1956-0565",1956,84,-1310,-1305,1956-06-02,"Dwight D. Eisenhower","Eisenhower","R",1972,658,0.922492401215805,0.921557769043467,0.886018237082067,0.885120559064813,859,0.550640279394645,0.550082392825792,0.229336437718277,0.227941118380243,455,0.718681318681319,0.717953179694794,0.578021978021978,0.577436349418137,0.886018237082067,0.885120559064813,0.229336437718277,0.227941118380243,0.922492401215805,0.921557769043467,0.550082392825792,0.65668179936379,0.657179440684569,0.372410008390014,0.371475376217676,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,3.8,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0
"53","1956-0566",1956,84,-1295,-1290,1956-06-17,"Dwight D. Eisenhower","Eisenhower","R",2073,667,0.944527736131934,0.945570867190297,0.928035982008996,0.929087064434206,901,0.551609322974473,0.551343368967947,0.221975582685905,0.221868558940824,505,0.748514851485149,0.74815396105889,0.613861386138614,0.613565417799619,0.928035982008996,0.929087064434206,0.221975582685905,0.221868558940824,0.944527736131934,0.945570867190297,0.551343368967947,0.706060399323091,0.707218505493382,0.393184367163987,0.394227498222349,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,3.8,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0
"54","1956-0567",1956,84,-1268,-1263,1956-07-14,"Dwight D. Eisenhower","Eisenhower","R",2104,725,0.92551724137931,0.925077575321855,0.889655172413793,0.889232542597014,904,0.488938053097345,0.488705783554938,0.131637168141593,0.130468964840459,475,0.738947368421053,0.738596332198695,0.581052631578947,0.58077660309641,0.889655172413793,0.889232542597014,0.131637168141593,0.130468964840459,0.92551724137931,0.925077575321855,0.488705783554938,0.7580180042722,0.758763577756556,0.436811457824372,0.436371791766917,NA,0,0,NA,0,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,2.1,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0
"55","1956-0568",1956,84,-1246,-1241,1956-08-05,"Dwight D. Eisenhower","Eisenhower","R",2172,755,0.900662251655629,0.901571653931346,0.859602649006623,0.860530947217878,970,0.487628865979381,0.48740445553642,0.149484536082474,0.149415742183469,447,0.68903803131991,0.688720930876081,0.563758389261745,0.563498943444066,0.859602649006623,0.860530947217878,0.149484536082474,0.149415742183469,0.900662251655629,0.901571653931346,0.48740445553642,0.710118112924148,0.711115205034409,0.41325779611921,0.414167198394927,NA,0,0,NA,1,0,0,1955,1957,1,"D","D",0,1,63,60.2,0.281,0.0075,0.024,0.0165,0.2735,0.257,-0.226499997079372,0.225999996066093,0.452499993145466,-0.168999999761581,0.244999997317791,0.413999997079372,0.408499993383884,0.335999999195337,0.433249995112419,0.372249996289611,43,1956-11-06,1,2.1,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0
